1000 249960
143 834 8
143 835 17
143 837 9
143 840 10
143 841 10
143 843 20
143 845 19
143 849 23
143 852 5
143 854 2
143 856 25
143 858 16
143 860 24
143 861 13
143 863 1
143 864 18
143 865 23
143 866 9
143 867 17
143 869 2
143 872 22
143 873 10
143 874 17
143 876 9
143 877 25
143 878 23
143 881 21
143 883 16
143 884 7
143 886 8
143 887 6
143 888 23
143 889 16
143 892 20
143 894 24
143 895 2
143 898 6
143 901 11
143 902 6
143 903 4
143 916 7
143 917 23
143 922 1
143 924 2
143 925 19
143 927 3
143 928 24
143 931 2
143 933 5
143 935 25
143 937 11
143 941 12
143 943 5
143 944 24
143 945 13
143 949 23
143 955 18
143 958 24
143 961 12
143 963 13
143 964 24
143 965 16
143 966 6
143 968 11
143 970 25
143 974 23
143 975 21
143 977 3
143 979 4
143 984 9
143 989 19
143 991 14
143 993 23
143 997 13
144 146 13
144 147 9
144 150 4
144 151 6
144 152 8
144 153 22
144 154 13
144 156 11
144 157 7
144 159 22
144 160 13
144 163 17
144 164 22
144 166 5
144 167 2
144 168 1
144 170 21
144 172 13
144 173 12
144 174 9
144 175 3
144 177 16
144 179 25
144 180 11
144 182 4
144 183 24
144 184 6
144 188 25
144 191 22
144 192 3
144 193 10
144 196 12
144 197 3
144 198 21
144 199 22
144 200 5
144 203 25
144 205 19
144 206 21
144 207 10
144 209 2
144 210 24
144 211 4
144 212 10
144 213 7
144 216 15
144 217 13
144 221 10
144 225 4
144 227 13
144 230 13
144 231 10
144 234 9
144 235 1
144 236 18
144 238 6
144 239 4
144 241 5
144 242 3
144 243 7
144 246 21
144 248 9
144 249 11
144 250 17
144 254 13
144 255 25
144 256 5
144 258 21
144 264 14
144 265 10
144 266 4
144 267 12
144 270 3
144 272 21
144 273 24
144 274 7
144 275 14
144 281 17
144 282 25
144 284 15
144 285 4
144 289 1
144 292 21
144 293 5
144 294 18
144 295 1
144 296 25
144 299 21
144 300 11
144 303 3
144 304 12
144 309 4
144 313 6
144 314 7
144 315 5
144 316 8
144 323 7
144 324 25
144 327 21
144 329 14
144 330 22
144 331 21
144 333 12
144 335 3
144 336 9
144 338 14
144 339 5
144 344 17
144 345 21
144 346 11
144 347 7
144 348 16
144 350 2
144 351 21
144 353 14
144 354 19
144 359 8
144 360 25
144 361 6
144 362 1
144 363 5
144 364 13
144 365 13
144 366 1
144 368 15
144 369 22
144 371 4
144 372 17
144 373 20
144 376 1
144 377 24
144 379 9
144 384 19
144 386 6
144 388 15
144 389 4
144 390 14
144 391 3
144 392 3
144 393 20
144 394 21
144 396 4
144 397 23
144 398 22
144 401 15
144 406 9
144 415 3
144 416 13
144 418 18
144 420 3
144 422 14
144 424 12
144 427 3
144 429 1
144 431 9
144 432 16
144 433 15
144 438 9
144 445 8
144 449 1
144 451 1
144 453 13
144 454 7
144 455 21
144 457 6
144 461 1
144 463 9
144 465 19
144 466 24
144 468 18
144 469 21
144 470 13
144 471 5
144 472 9
144 475 5
144 478 19
144 480 6
144 481 19
144 482 1
144 483 9
144 485 21
144 487 6
144 488 9
144 489 17
144 490 16
144 492 3
144 494 19
144 498 8
144 499 20
144 503 13
144 505 4
144 507 17
144 510 9
144 512 7
144 513 24
144 515 17
144 517 4
144 518 25
144 521 4
144 523 21
144 524 5
144 525 25
144 527 25
144 529 16
144 530 11
144 531 14
144 532 5
144 535 10
144 536 16
144 537 9
144 538 21
144 541 18
144 549 15
144 554 21
144 557 7
144 562 7
144 563 3
144 564 24
144 565 3
144 566 20
144 567 14
144 568 8
144 569 3
144 571 16
144 573 18
144 575 24
144 576 4
144 578 6
144 580 24
144 584 18
144 587 1
144 589 4
144 590 7
144 591 24
144 593 24
144 594 13
144 597 8
144 601 5
144 602 23
144 603 14
144 606 9
144 608 3
144 609 8
144 610 9
144 613 22
144 614 14
144 617 22
144 619 20
144 625 5
144 627 5
144 629 1
144 630 1
144 632 9
144 633 20
144 635 23
144 637 9
144 638 5
144 639 4
144 641 13
144 644 14
144 645 18
144 646 21
144 647 10
144 649 21
144 653 22
144 654 7
144 656 7
144 657 18
144 658 10
144 659 16
144 660 1
144 661 17
144 662 16
144 664 2
144 665 6
144 666 12
144 667 22
144 668 23
144 669 19
144 674 20
144 676 15
144 677 25
144 678 22
144 679 16
144 681 4
144 682 12
144 683 2
144 687 2
144 688 19
144 690 7
144 697 20
144 698 19
144 703 3
144 704 1
144 705 2
144 708 7
144 709 6
144 711 10
144 712 10
144 713 7
144 714 9
144 716 1
144 721 7
144 723 6
144 724 20
144 725 16
144 731 4
144 732 1
144 734 2
144 738 18
144 740 18
144 741 3
144 746 13
144 748 18
144 751 1
144 752 8
144 754 22
144 762 10
144 764 11
144 765 10
144 766 19
144 769 8
144 776 23
144 779 18
144 780 17
144 783 23
144 784 15
144 789 18
144 790 14
144 791 12
144 794 4
144 796 22
144 797 24
144 800 1
144 801 13
144 802 16
144 805 7
144 806 22
144 807 23
144 808 14
144 815 9
144 816 17
144 818 23
144 819 24
144 821 21
144 822 16
144 823 18
144 824 1
144 826 6
144 828 12
144 829 10
144 831 7
144 833 15
144 835 17
144 838 15
144 841 13
144 842 3
144 844 18
144 848 18
144 849 7
144 850 2
144 851 25
144 852 3
144 853 20
144 855 13
144 856 21
144 857 22
144 858 2
144 859 25
144 860 25
144 863 20
144 865 12
144 866 9
144 874 18
144 875 7
144 876 23
144 877 19
144 879 22
144 880 18
144 882 23
144 883 23
144 886 19
144 891 12
144 894 1
144 895 18
144 900 25
144 902 22
144 904 7
144 905 16
144 906 17
144 910 5
144 911 18
144 915 11
144 917 22
144 919 23
144 920 14
144 921 20
144 923 18
144 925 20
144 926 14
144 927 7
144 935 2
144 938 4
144 939 4
144 942 23
144 944 20
144 949 21
144 950 24
144 951 23
144 952 17
144 953 15
144 954 17
144 955 22
144 956 4
144 957 5
144 958 18
144 959 1
144 960 11
144 962 4
144 963 18
144 964 13
144 967 3
144 968 5
144 970 12
144 972 11
144 973 7
144 974 2
144 975 15
144 976 5
144 977 7
144 980 4
144 981 8
144 982 13
144 988 25
144 991 17
144 992 2
144 993 16
144 994 22
144 995 11
144 996 23
144 999 15
145 148 5
145 149 20
145 151 13
145 152 14
145 155 4
145 157 1
145 159 1
145 162 6
145 164 5
145 165 5
145 166 15
145 169 19
145 170 2
145 171 9
145 172 9
145 174 19
145 175 23
145 176 6
145 180 18
145 183 13
145 188 1
145 195 17
145 196 9
145 197 2
145 198 15
145 199 22
145 200 1
145 202 7
145 206 1
145 207 22
145 208 12
145 210 21
145 212 4
145 213 22
145 215 12
145 216 7
145 217 24
145 218 2
145 219 16
145 221 3
145 224 17
145 225 14
145 226 23
145 227 20
145 228 2
145 229 22
145 232 9
145 233 25
145 236 7
145 237 8
145 238 1
145 239 23
145 242 22
145 243 22
145 246 19
145 248 15
145 249 23
145 250 22
145 251 10
145 253 24
145 254 23
145 256 15
145 259 7
145 260 6
145 262 10
145 263 22
145 267 24
145 272 16
145 273 8
145 274 25
145 276 19
145 281 5
145 285 14
145 289 24
145 290 18
145 292 4
145 294 24
145 296 17
145 298 16
145 299 8
145 300 22
145 304 3
145 306 16
145 307 1
145 311 20
145 312 2
145 315 1
145 318 24
145 320 16
145 321 14
145 324 1
145 326 25
145 328 23
145 329 17
145 334 7
145 335 18
145 337 19
145 338 5
145 342 19
145 343 7
145 345 16
145 348 11
145 349 13
145 350 6
145 351 24
145 352 22
145 357 11
145 360 10
145 361 9
145 364 23
145 367 19
145 368 25
145 370 19
145 371 10
145 374 14
145 375 21
145 376 22
145 379 16
145 380 14
145 384 18
145 385 22
145 386 2
145 388 12
145 392 19
145 394 1
145 395 14
145 396 14
145 397 14
145 400 6
145 402 1
145 403 3
145 404 10
145 405 23
145 407 5
145 408 25
145 409 19
145 410 21
145 411 12
145 412 9
145 415 18
145 417 7
145 418 20
145 419 5
145 420 1
145 421 4
145 422 22
145 424 12
145 428 22
145 429 13
145 430 13
145 433 17
145 435 16
145 437 5
145 440 22
145 442 16
145 443 8
145 444 22
145 445 4
145 446 9
145 448 19
145 449 8
145 450 22
145 451 19
145 454 9
145 455 16
145 458 10
145 459 15
145 466 1
145 469 9
145 470 18
145 471 23
145 472 17
145 474 15
145 476 7
145 479 14
145 483 24
145 484 14
145 485 23
145 486 19
145 487 23
145 491 1
145 499 16
145 500 14
145 503 10
145 505 2
145 509 16
145 510 14
145 511 4
145 516 20
145 517 22
145 518 21
145 519 3
145 524 24
145 526 10
145 527 20
145 528 18
145 529 25
145 531 20
145 532 14
145 535 5
145 536 15
145 542 15
145 546 22
145 547 25
145 548 2
145 549 2
145 551 2
145 557 16
145 559 10
145 561 11
145 564 6
145 565 9
145 567 13
145 568 12
145 569 9
145 572 23
145 573 22
145 574 12
145 576 20
145 577 24
145 579 16
145 582 8
145 584 4
145 585 9
145 587 16
145 589 7
145 590 16
145 592 18
145 593 23
145 594 14
145 597 22
145 598 13
145 599 15
145 601 3
145 603 22
145 605 1
145 607 10
145 608 22
145 610 11
145 612 10
145 615 22
145 617 14
145 618 18
145 620 22
145 624 14
145 627 18
145 633 4
145 634 17
145 635 15
145 640 18
145 641 15
145 643 20
145 647 5
145 648 11
145 650 6
145 652 15
145 656 16
145 657 3
145 658 23
145 662 22
145 667 4
145 668 16
145 669 11
145 671 25
145 676 12
145 677 10
145 678 25
145 679 10
145 680 24
145 681 22
145 686 18
145 687 22
145 690 17
145 692 24
145 693 3
145 698 19
145 701 3
145 704 1
145 706 15
145 707 16
145 709 10
145 711 22
145 712 4
145 715 14
145 716 20
145 717 18
145 720 4
145 721 20
145 722 20
145 724 13
145 727 20
145 728 11
145 731 3
145 735 13
145 737 5
145 739 14
145 741 12
145 742 15
145 743 1
145 744 17
145 748 10
145 750 23
145 754 20
145 759 7
145 760 3
145 766 14
145 767 23
145 772 9
145 774 4
145 775 13
145 779 11
145 780 1
145 795 16
145 797 3
145 798 22
145 799 4
145 800 23
145 802 13
145 803 13
145 805 9
145 806 24
145 807 8
145 809 19
145 810 1
145 812 12
145 815 19
145 816 14
145 817 23
145 819 14
145 821 25
145 824 24
145 825 18
145 826 8
145 828 7
145 843 13
145 848 15
145 850 12
145 851 18
145 854 8
145 856 12
145 857 1
145 858 23
145 859 15
145 861 16
145 865 4
145 870 4
145 873 6
145 874 23
145 878 23
145 880 2
145 881 18
145 883 11
145 884 21
145 888 14
145 889 15
145 891 15
145 893 11
145 894 19
145 896 4
145 899 13
145 900 17
145 902 3
145 903 13
145 906 20
145 907 4
145 908 1
145 909 22
145 911 3
145 912 21
145 913 17
145 915 25
145 916 8
145 920 24
145 921 16
145 922 18
145 924 22
145 926 19
145 927 18
145 930 2
145 931 5
145 932 14
145 938 9
145 940 1
145 944 16
145 946 17
145 947 23
145 949 7
145 952 5
145 953 12
145 960 2
145 961 10
145 962 14
145 966 12
145 967 2
145 968 10
145 969 11
145 971 12
145 973 1
145 975 11
145 977 10
145 978 14
145 979 10
145 981 20
145 983 19
145 987 17
145 989 12
145 991 17
145 992 4
145 993 24
145 994 16
145 995 9
145 996 25
145 997 18
145 998 2
145 999 13
146 152 17
146 154 3
146 156 2
146 157 21
146 158 4
146 159 3
146 160 18
146 161 15
146 162 18
146 163 22
146 170 25
146 171 10
146 172 17
146 174 15
146 175 17
146 176 12
146 177 13
146 178 2
146 180 12
146 183 13
146 185 24
146 186 14
146 187 17
146 191 14
146 192 20
146 193 7
146 198 1
146 199 23
146 200 16
146 204 5
146 205 6
146 207 8
146 208 20
146 211 24
146 212 12
146 213 25
146 215 4
146 216 24
146 218 16
146 219 6
146 220 25
146 222 6
146 223 6
146 224 16
146 225 24
146 226 9
146 229 13
146 230 4
146 234 8
146 237 1
146 238 22
146 240 4
146 241 1
146 243 25
146 244 22
146 245 14
146 246 6
146 248 6
146 249 16
146 252 25
146 253 22
146 255 15
146 257 14
146 258 13
146 260 15
146 264 11
146 265 3
146 267 12
146 268 1
146 269 6
146 271 5
146 273 20
146 275 21
146 279 6
146 283 23
146 284 5
146 285 16
146 286 3
146 288 12
146 289 22
146 290 4
146 291 1
146 295 6
146 296 15
146 299 16
146 300 17
146 301 16
146 302 6
146 308 18
146 310 1
146 311 4
146 312 11
146 320 14
146 323 20
146 327 23
146 328 1
146 329 16
146 330 1
146 332 21
146 335 16
146 336 20
146 339 22
146 340 2
146 342 25
146 344 13
146 345 16
146 348 1
146 350 20
146 351 17
146 352 22
146 354 22
146 355 5
146 358 18
146 359 12
146 360 20
146 361 14
146 365 10
146 367 8
146 368 3
146 370 20
146 373 6
146 378 11
146 379 22
146 382 22
146 385 13
146 386 15
146 387 14
146 388 18
146 392 22
146 395 4
146 396 18
146 397 2
146 399 5
146 400 22
146 401 7
146 403 24
146 404 17
146 405 20
146 407 21
146 408 10
146 409 10
146 413 8
146 414 16
146 419 7
146 423 10
146 424 8
146 425 1
146 426 25
146 427 16
146 429 5
146 430 15
146 431 6
146 432 2
146 433 23
146 435 10
146 436 5
146 439 25
146 444 10
146 445 8
146 446 10
146 449 5
146 451 22
146 452 16
146 453 20
146 456 2
146 457 2
146 460 23
146 461 19
146 463 2
146 465 6
146 466 10
146 467 24
146 468 15
146 471 3
146 472 1
146 473 19
146 476 21
146 477 10
146 478 16
146 480 2
146 484 8
146 485 3
146 487 12
146 488 25
146 489 6
146 490 3
146 491 18
146 495 2
146 496 15
146 497 9
146 498 14
146 499 4
146 500 17
146 501 22
146 505 4
146 506 16
146 507 2
146 508 23
146 510 6
146 511 12
146 513 23
146 514 19
146 516 21
146 518 7
146 523 25
146 524 9
146 526 17
146 527 21
146 528 8
146 530 9
146 531 25
146 532 13
146 533 5
146 534 8
146 536 11
146 537 22
146 538 12
146 540 6
146 543 15
146 544 9
146 545 2
146 546 18
146 547 25
146 548 5
146 549 2
146 550 4
146 551 13
146 552 23
146 553 3
146 555 23
146 557 3
146 559 5
146 560 9
146 561 12
146 562 1
146 563 11
146 564 19
146 571 18
146 572 24
146 573 3
146 574 3
146 575 7
146 576 9
146 577 2
146 578 12
146 581 4
146 582 3
146 583 14
146 585 17
146 588 21
146 590 2
146 591 21
146 592 3
146 594 15
146 595 9
146 598 10
146 600 12
146 602 24
146 606 22
146 607 3
146 609 1
146 610 9
146 611 14
146 616 24
146 622 18
146 624 4
146 625 19
146 626 24
146 627 12
146 628 15
146 631 21
146 633 2
146 634 4
146 635 20
146 637 11
146 638 16
146 639 23
146 642 9
146 643 1
146 646 9
146 650 3
146 651 5
146 654 7
146 656 25
146 657 16
146 658 17
146 662 5
146 666 23
146 667 14
146 669 24
146 672 6
146 676 25
146 679 22
146 682 24
146 684 18
146 687 23
146 688 18
146 689 1
146 693 21
146 696 6
146 701 17
146 704 3
146 706 22
146 709 14
146 711 7
146 712 11
146 718 3
146 720 22
146 721 20
146 722 9
146 723 13
146 725 18
146 726 20
146 730 11
146 731 5
146 735 10
146 736 18
146 739 18
146 740 19
146 741 25
146 742 3
146 746 5
146 747 21
146 748 22
146 749 16
146 753 23
146 754 21
146 755 21
146 756 21
146 758 10
146 759 1
146 762 8
146 763 6
146 765 19
146 766 23
146 767 20
146 770 14
146 772 21
146 773 24
146 777 23
146 778 16
146 785 19
146 786 5
146 790 12
146 793 23
146 795 10
146 797 23
146 799 12
146 800 17
146 801 12
146 802 15
146 804 9
146 808 22
146 811 25
146 812 20
146 813 16
146 814 16
146 815 13
146 818 13
146 822 3
146 825 15
146 826 12
146 827 13
146 828 12
146 829 2
146 830 1
146 831 14
146 832 14
146 835 1
146 837 14
146 841 15
146 843 6
146 844 4
146 845 1
146 847 5
146 848 11
146 850 4
146 851 13
146 857 20
146 858 21
146 860 24
146 861 24
146 862 15
146 863 9
146 865 1
146 866 11
146 867 17
146 869 9
146 870 13
146 872 22
146 874 19
146 875 23
146 877 25
146 878 19
146 879 20
146 880 21
146 883 20
146 884 8
146 886 21
146 887 8
146 889 22
146 891 13
146 892 7
146 895 15
146 898 13
146 900 24
146 901 8
146 902 22
146 904 6
146 908 19
146 909 4
146 910 25
146 911 6
146 915 21
146 918 22
146 919 14
146 920 1
146 921 2
146 922 8
146 923 13
146 924 19
146 926 7
146 927 22
146 928 11
146 931 20
146 933 23
146 935 14
146 940 2
146 941 7
146 943 17
146 944 17
146 945 14
146 947 15
146 949 19
146 950 14
146 952 5
146 955 7
146 956 8
146 957 21
146 959 15
146 960 23
146 961 14
146 963 17
146 966 16
146 968 20
146 971 24
146 972 24
146 973 25
146 976 12
146 978 16
146 979 19
146 980 20
146 981 21
146 982 7
146 984 24
146 985 13
146 988 10
146 995 5
146 997 14
146 999 5
147 150 14
147 152 23
147 154 17
147 157 5
147 158 5
147 159 9
147 160 25
147 163 25
147 164 24
147 166 3
147 167 19
147 168 3
147 169 17
147 170 22
147 171 24
147 172 16
147 173 17
147 174 17
147 176 21
147 180 25
147 182 25
147 185 9
147 187 13
147 189 23
147 191 2
147 192 22
147 193 19
147 194 13
147 198 8
147 199 20
147 201 23
147 202 22
147 204 8
147 205 25
147 210 20
147 211 6
147 216 12
147 217 11
147 218 11
147 220 1
147 221 2
147 222 13
147 224 18
147 227 1
147 228 1
147 229 21
147 231 18
147 234 8
147 235 24
147 236 17
147 239 12
147 242 13
147 244 3
147 245 19
147 249 21
147 253 17
147 255 18
147 257 6
147 258 17
147 259 17
147 260 6
147 262 15
147 263 9
147 264 13
147 265 21
147 266 16
147 270 10
147 271 2
147 272 2
147 274 11
147 276 7
147 278 13
147 279 11
147 280 4
147 281 12
147 283 17
147 284 16
147 285 1
147 289 25
147 291 11
147 292 8
147 294 2
147 298 16
147 299 13
147 301 12
147 304 12
147 305 16
147 306 9
147 308 12
147 310 22
147 313 21
147 315 19
147 316 21
147 317 5
147 318 2
147 319 19
147 321 19
147 324 24
147 326 7
147 328 1
147 329 17
147 334 4
147 335 19
147 336 13
147 337 4
147 344 3
147 345 24
147 346 25
147 347 21
147 348 6
147 354 21
147 355 10
147 356 18
147 357 6
147 358 25
147 360 23
147 363 8
147 364 6
147 366 17
147 367 7
147 368 23
147 370 13
147 371 10
147 372 15
147 376 15
147 381 13
147 383 18
147 385 22
147 386 9
147 387 1
147 388 7
147 389 1
147 390 24
147 394 6
147 396 1
147 398 20
147 399 3
147 402 5
147 403 5
147 405 24
147 407 11
147 409 10
147 410 17
147 411 11
147 413 8
147 414 21
147 415 6
147 416 4
147 418 1
147 419 19
147 425 11
147 426 15
147 428 19
147 430 2
147 434 14
147 437 12
147 438 18
147 440 20
147 442 13
147 444 5
147 449 6
147 450 23
147 451 18
147 452 3
147 455 3
147 456 2
147 457 5
147 458 2
147 459 15
147 461 14
147 463 18
147 464 3
147 468 9
147 469 16
147 470 2
147 471 2
147 474 10
147 475 11
147 476 1
147 480 13
147 481 3
147 482 24
147 484 7
147 486 24
147 488 9
147 490 12
147 494 4
147 496 23
147 498 23
147 502 11
147 510 19
147 511 1
147 512 3
147 513 18
147 517 25
147 519 16
147 521 3
147 524 12
147 525 8
147 526 4
147 528 16
147 530 23
147 531 3
147 535 22
147 536 4
147 538 5
147 540 12
147 541 7
147 542 1
147 543 8
147 544 8
147 549 5
147 551 11
147 552 2
147 553 5
147 557 10
147 558 6
147 559 1
147 561 19
147 563 21
147 564 8
147 565 14
147 568 12
147 570 7
147 573 10
147 576 11
147 578 13
147 582 1
147 583 13
147 585 17
147 588 15
147 590 24
147 592 2
147 598 18
147 602 21
147 603 3
147 604 10
147 606 2
147 607 20
147 611 20
147 614 6
147 615 7
147 616 13
147 619 2
147 620 9
147 621 21
147 623 20
147 625 16
147 626 25
147 629 18
147 630 13
147 632 7
147 636 3
147 637 2
147 639 23
147 642 3
147 643 19
147 644 6
147 647 21
147 650 3
147 651 3
147 652 16
147 653 3
147 654 21
147 658 3
147 661 14
147 664 2
147 665 25
147 667 2
147 668 12
147 669 13
147 671 6
147 672 1
147 673 19
147 676 12
147 679 17
147 680 10
147 683 2
147 689 12
147 691 20
147 692 4
147 698 22
147 699 14
147 700 6
147 701 5
147 702 14
147 706 15
147 707 24
147 708 20
147 710 23
147 711 10
147 713 15
147 714 13
147 719 16
147 721 22
147 722 4
147 723 5
147 725 19
147 726 4
147 729 7
147 730 24
147 731 11
147 734 10
147 737 7
147 738 19
147 741 18
147 742 5
147 743 3
147 744 16
147 749 15
147 750 25
147 751 9
147 752 7
147 755 17
147 758 16
147 759 19
147 761 24
147 762 13
147 764 9
147 765 14
147 766 1
147 769 25
147 770 4
147 772 25
147 773 1
147 774 9
147 775 22
147 776 5
147 778 14
147 779 15
147 784 17
147 785 13
147 786 3
147 787 15
147 790 21
147 792 23
147 793 13
147 794 17
147 795 20
147 798 24
147 800 4
147 801 8
147 803 14
147 805 2
147 807 8
147 808 9
147 810 14
147 815 8
147 816 8
147 817 13
147 818 10
147 819 9
147 820 23
147 823 6
147 830 18
147 833 16
147 834 15
147 840 5
147 843 7
147 845 18
147 847 22
147 851 14
147 852 6
147 853 24
147 854 7
147 855 6
147 856 19
147 859 16
147 864 4
147 868 16
147 869 10
147 871 23
147 877 10
147 878 6
147 881 7
147 885 4
147 887 6
147 888 13
147 890 2
147 893 11
147 895 8
147 900 10
147 903 16
147 906 25
147 907 21
147 911 17
147 913 14
147 919 14
147 921 12
147 922 21
147 923 5
147 926 7
147 927 9
147 929 3
147 934 5
147 936 22
147 937 18
147 940 11
147 941 23
147 943 11
147 945 10
147 947 9
147 949 2
147 952 4
147 956 17
147 959 14
147 961 20
147 962 5
147 963 8
147 964 7
147 965 14
147 968 23
147 969 1
147 970 3
147 975 20
147 978 9
147 979 3
147 980 16
147 984 14
147 986 1
147 987 6
147 988 13
147 990 4
147 991 2
147 994 2
147 995 25
148 149 13
148 150 18
148 154 9
148 157 12
148 158 15
148 159 19
148 161 19
148 163 8
148 166 19
148 167 18
148 169 3
148 172 4
148 173 10
148 174 6
148 175 24
148 176 22
148 181 6
148 183 11
148 184 18
148 185 1
148 189 22
148 190 9
148 192 21
148 196 4
148 197 10
148 198 23
148 201 22
148 202 10
148 203 13
148 204 21
148 205 22
148 206 9
148 208 17
148 209 6
148 210 9
148 215 10
148 217 13
148 220 9
148 221 12
148 223 18
148 224 25
148 225 6
148 227 5
148 228 5
148 232 20
148 233 13
148 236 23
148 237 7
148 238 15
148 240 20
148 242 13
148 243 11
148 244 11
148 245 16
148 246 20
148 248 25
148 252 20
148 253 12
148 254 16
148 256 8
148 257 7
148 258 16
148 260 8
148 263 11
148 264 7
148 266 20
148 268 24
148 270 23
148 279 15
148 282 9
148 283 4
148 284 8
148 285 21
148 286 6
148 287 13
148 288 7
148 290 10
148 295 25
148 296 2
148 303 25
148 305 15
148 306 18
148 308 21
148 313 10
148 314 1
148 315 13
148 318 19
148 319 21
148 320 22
148 324 6
148 325 15
148 326 23
148 328 4
148 330 13
148 332 1
148 334 13
148 336 22
148 338 25
148 340 12
148 342 7
148 343 8
148 347 25
148 348 11
148 352 17
148 353 3
148 354 1
148 357 16
148 358 17
148 361 20
148 362 20
148 365 25
148 367 19
148 370 7
148 374 4
148 375 13
148 376 12
148 379 9
148 380 24
148 385 9
148 387 23
148 390 21
148 393 14
148 395 16
148 397 8
148 398 6
148 403 9
148 406 21
148 407 5
148 409 16
148 410 18
148 413 13
148 414 4
148 415 6
148 416 6
148 418 18
148 420 13
148 422 13
148 423 16
148 426 6
148 427 25
148 429 10
148 434 23
148 435 19
148 436 23
148 438 15
148 439 14
148 443 20
148 444 13
148 446 11
148 447 3
148 450 7
148 453 16
148 454 2
148 459 22
148 461 14
148 462 9
148 464 15
148 465 13
148 466 15
148 467 11
148 468 1
148 469 8
148 471 17
148 474 8
148 476 6
148 478 16
148 479 1
148 481 15
148 484 13
148 485 22
148 486 22
148 487 25
148 488 1
148 493 14
148 500 22
148 505 3
148 507 20
148 509 18
148 515 15
148 517 16
148 518 11
148 519 10
148 521 8
148 522 14
148 524 9
148 526 4
148 528 15
148 532 10
148 533 16
148 534 16
148 536 9
148 538 23
148 539 14
148 541 21
148 544 18
148 545 6
148 546 7
148 548 19
148 551 11
148 552 17
148 554 6
148 556 15
148 560 23
148 563 11
148 564 9
148 565 11
148 569 13
148 575 9
148 577 7
148 581 4
148 582 18
148 583 5
148 585 23
148 586 9
148 587 7
148 590 15
148 592 11
148 594 4
148 595 7
148 596 20
148 598 7
148 599 4
148 601 13
148 602 1
148 611 1
148 612 16
148 616 18
148 618 22
148 620 1
148 621 5
148 623 3
148 626 20
148 627 10
148 630 21
148 631 1
148 633 16
148 634 13
148 636 2
148 641 21
148 643 23
148 644 9
148 645 14
148 647 15
148 648 14
148 649 8
148 650 3
148 652 9
148 653 15
148 655 23
148 656 7
148 659 2
148 660 19
148 661 22
148 663 5
148 666 10
148 670 23
148 671 19
148 672 5
148 677 17
148 678 19
148 679 4
148 680 17
148 681 13
148 683 9
148 684 15
148 685 3
148 686 18
148 688 4
148 694 7
148 698 10
148 700 11
148 701 9
148 704 11
148 705 5
148 706 17
148 709 1
148 710 12
148 712 14
148 713 1
148 716 9
148 717 6
148 719 17
148 720 7
148 721 3
148 726 8
148 728 14
148 730 17
148 735 19
148 736 3
148 737 24
148 739 13
148 741 17
148 743 24
148 744 20
148 746 23
148 750 6
148 753 3
148 757 18
148 760 17
148 761 25
148 763 25
148 764 16
148 766 12
148 769 17
148 773 19
148 774 4
148 779 10
148 780 13
148 781 22
148 782 25
148 783 11
148 786 24
148 787 6
148 788 5
148 789 13
148 793 9
148 798 22
148 799 8
148 800 10
148 801 22
148 802 17
148 803 9
148 805 15
148 811 7
148 813 11
148 814 1
148 815 15
148 816 2
148 817 20
148 818 2
148 823 17
148 825 25
148 826 9
148 827 3
148 829 16
148 830 17
148 831 21
148 832 14
148 833 15
148 834 20
148 836 24
148 838 25
148 839 22
148 841 25
148 842 24
148 843 15
148 845 10
148 847 2
148 848 5
148 849 9
148 850 15
148 851 14
148 853 21
148 857 1
148 858 25
148 861 8
148 862 3
148 864 13
148 865 13
148 866 13
148 870 25
148 873 12
148 874 17
148 875 6
148 878 10
148 882 21
148 883 24
148 884 24
148 885 25
148 886 4
148 890 8
148 893 18
148 897 12
148 898 24
148 899 15
148 902 20
148 903 1
148 906 20
148 907 15
148 909 3
148 910 3
148 914 5
148 915 7
148 916 25
148 917 1
148 918 8
148 919 5
148 920 19
148 921 21
148 922 25
148 923 6
148 924 1
148 928 22
148 930 16
148 932 9
148 934 2
148 936 22
148 937 21
148 940 24
148 942 3
148 943 4
148 946 19
148 947 7
148 948 7
148 950 22
148 953 22
148 954 8
148 955 8
148 956 22
148 959 20
148 961 13
148 964 11
148 965 11
148 966 7
148 967 10
148 969 18
148 972 7
148 973 24
148 974 2
148 980 17
148 982 2
148 983 25
148 985 16
148 986 11
148 992 6
148 998 9
149 154 18
149 155 3
149 156 12
149 157 15
149 159 7
149 160 22
149 161 17
149 163 23
149 165 21
149 168 11
149 171 24
149 181 9
149 184 25
149 185 25
149 186 10
149 187 16
149 188 2
149 189 22
149 190 25
149 192 21
149 193 4
149 196 13
149 198 4
149 200 14
149 202 9
149 204 16
149 209 19
149 210 19
149 211 7
149 212 12
149 213 11
149 218 5
149 219 6
149 220 13
149 221 23
149 222 21
149 223 6
149 224 24
149 225 10
149 226 20
149 233 22
149 236 20
149 237 8
149 239 9
149 240 5
149 241 2
149 242 25
149 244 2
149 245 4
149 248 1
149 250 20
149 252 8
149 254 6
149 257 16
149 258 10
149 259 22
149 264 9
149 266 1
149 268 6
149 269 16
149 270 25
149 271 14
149 275 4
149 279 4
149 281 20
149 282 2
149 284 3
149 285 1
149 286 9
149 290 11
149 294 13
149 295 13
149 296 13
149 297 15
149 298 15
149 299 25
149 302 18
149 303 4
149 307 25
149 309 6
149 312 24
149 313 21
149 315 3
149 316 14
149 317 15
149 319 12
149 322 5
149 323 18
149 324 4
149 325 6
